match_id,season_id,league_id,matchday,home_team_id,away_team_id,winner,utc_date
444318,2,2,7,21,30,HOME_TEAM,2023-09-30
444320,2,2,7,35,28,AWAY_TEAM,2023-09-30
444315,2,2,7,25,33,HOME_TEAM,2023-10-01
444323,2,2,7,32,27,DRAW,2023-10-01
444314,2,2,7,24,29,DRAW,2023-10-01
444319,2,2,7,23,36,HOME_TEAM,2023-10-01
444321,2,2,7,37,40,AWAY_TEAM,2023-10-02
444322,2,2,7,38,34,DRAW,2023-10-02
444316,2,2,7,22,26,HOME_TEAM,2023-10-02
444325,2,2,8,33,32,DRAW,2023-10-06
444331,2,2,8,39,37,DRAW,2023-10-06
444328,2,2,8,28,25,DRAW,2023-10-07
444329,2,2,8,29,38,HOME_TEAM,2023-10-07
444327,2,2,8,27,21,AWAY_TEAM,2023-10-07
444332,2,2,8,40,35,HOME_TEAM,2023-10-08
444326,2,2,8,36,34,HOME_TEAM,2023-10-08
444330,2,2,8,30,24,HOME_TEAM,2023-10-08
444324,2,2,8,26,23,AWAY_TEAM,2023-10-08
444333,2,2,8,31,22,AWAY_TEAM,2023-10-08
444337,2,2,9,34,31,AWAY_TEAM,2023-10-21
444342,2,2,9,38,28,AWAY_TEAM,2023-10-21
444341,2,2,9,37,30,AWAY_TEAM,2023-10-21
444339,2,2,9,23,40,HOME_TEAM,2023-10-22
444335,2,2,9,25,36,HOME_TEAM,2023-10-22
444340,2,2,9,35,26,DRAW,2023-10-22
444334,2,2,9,24,27,HOME_TEAM,2023-10-22
444338,2,2,9,21,29,AWAY_TEAM,2023-10-22
444343,2,2,9,32,39,DRAW,2023-10-23
444336,2,2,9,22,33,AWAY_TEAM,2023-10-23
444346,2,2,10,27,35,HOME_TEAM,2023-10-27
444353,2,2,10,37,25,DRAW,2023-10-28
444350,2,2,10,39,38,AWAY_TEAM,2023-10-28
444348,2,2,10,29,34,HOME_TEAM,2023-10-28
444344,2,2,10,26,36,HOME_TEAM,2023-10-29
444351,2,2,10,40,32,DRAW,2023-10-29
444347,2,2,10,28,23,HOME_TEAM,2023-10-29
444352,2,2,10,31,21,DRAW,2023-10-29
444345,2,2,10,33,24,AWAY_TEAM,2023-10-30
444349,2,2,10,30,22,HOME_TEAM,2023-10-30
444355,2,2,11,25,30,HOME_TEAM,2023-11-03
444362,2,2,11,35,31,AWAY_TEAM,2023-11-04
444354,2,2,11,24,28,AWAY_TEAM,2023-11-04
444360,2,2,11,21,32,AWAY_TEAM,2023-11-04
444359,2,2,11,34,40,AWAY_TEAM,2023-11-05
444356,2,2,11,26,27,HOME_TEAM,2023-11-05
444361,2,2,11,23,39,HOME_TEAM,2023-11-05
444357,2,2,11,22,29,AWAY_TEAM,2023-11-05
444358,2,2,11,36,33,HOME_TEAM,2023-11-06
444363,2,2,11,38,37,HOME_TEAM,2023-11-06
444372,2,2,12,37,35,DRAW,2023-11-10
444365,2,2,12,27,34,HOME_TEAM,2023-11-10
444369,2,2,12,39,21,DRAW,2023-11-11
444367,2,2,12,29,26,HOME_TEAM,2023-11-11
444370,2,2,12,40,38,DRAW,2023-11-11
444371,2,2,12,31,33,AWAY_TEAM,2023-11-12
444364,2,2,12,22,25,HOME_TEAM,2023-11-12
444373,2,2,12,32,24,DRAW,2023-11-12
444368,2,2,12,30,23,DRAW,2023-11-12
444366,2,2,12,28,36,HOME_TEAM,2023-11-12
444383,2,2,13,35,30,HOME_TEAM,2023-11-25
444374,2,2,13,24,31,AWAY_TEAM,2023-11-25
444381,2,2,13,21,22,HOME_TEAM,2023-11-25
444376,2,2,13,26,40,DRAW,2023-11-26
444377,2,2,13,33,37,AWAY_TEAM,2023-11-26
444378,2,2,13,36,27,HOME_TEAM,2023-11-26
444382,2,2,13,23,32,HOME_TEAM,2023-11-26
444380,2,2,13,29,28,DRAW,2023-11-26
444379,2,2,13,34,39,DRAW,2023-11-27
444375,2,2,13,25,38,HOME_TEAM,2023-11-27
444389,2,2,14,40,29,AWAY_TEAM,2023-12-01
444385,2,2,14,27,33,DRAW,2023-12-02
444386,2,2,14,30,26,HOME_TEAM,2023-12-02
444388,2,2,14,21,36,HOME_TEAM,2023-12-02
444387,2,2,14,39,25,DRAW,2023-12-03
444384,2,2,14,22,35,HOME_TEAM,2023-12-03
444393,2,2,14,32,34,DRAW,2023-12-03
444391,2,2,14,37,23,AWAY_TEAM,2023-12-03
444390,2,2,14,31,28,AWAY_TEAM,2023-12-03
444392,2,2,14,38,24,HOME_TEAM,2023-12-04
444400,2,2,15,29,31,HOME_TEAM,2023-12-08
444398,2,2,15,34,30,DRAW,2023-12-09
444394,2,2,15,24,21,HOME_TEAM,2023-12-09
444399,2,2,15,28,32,HOME_TEAM,2023-12-09
444397,2,2,15,36,38,DRAW,2023-12-10
444401,2,2,15,40,27,HOME_TEAM,2023-12-10
444403,2,2,15,35,25,AWAY_TEAM,2023-12-10
444402,2,2,15,23,22,DRAW,2023-12-10
444396,2,2,15,33,39,DRAW,2023-12-11
444395,2,2,15,26,37,HOME_TEAM,2023-12-11
444407,2,2,16,27,29,DRAW,2023-12-15
444409,2,2,16,39,36,HOME_TEAM,2023-12-16
444411,2,2,16,31,26,HOME_TEAM,2023-12-16
444412,2,2,16,38,33,HOME_TEAM,2023-12-16
444410,2,2,16,21,40,HOME_TEAM,2023-12-17
444406,2,2,16,22,34,HOME_TEAM,2023-12-17
444413,2,2,16,32,37,DRAW,2023-12-17
444405,2,2,16,25,23,HOME_TEAM,2023-12-17
444408,2,2,16,30,28,AWAY_TEAM,2023-12-17
444404,2,2,16,24,35,HOME_TEAM,2023-12-18
444422,2,2,17,37,27,AWAY_TEAM,2023-12-22
444415,2,2,17,33,30,AWAY_TEAM,2023-12-22
444419,2,2,17,40,22,AWAY_TEAM,2023-12-22
444421,2,2,17,35,21,DRAW,2023-12-22
444416,2,2,17,36,29,AWAY_TEAM,2023-12-23
444423,2,2,17,38,32,DRAW,2023-12-23
444414,2,2,17,25,24,HOME_TEAM,2023-12-23
444417,2,2,17,34,26,HOME_TEAM,2023-12-23
444418,2,2,17,28,39,HOME_TEAM,2023-12-23
444420,2,2,17,23,31,HOME_TEAM,2023-12-23
444426,2,2,18,22,38,HOME_TEAM,2023-12-29
444432,2,2,18,31,40,DRAW,2023-12-29
444427,2,2,18,27,28,DRAW,2023-12-29
444430,2,2,18,30,36,HOME_TEAM,2023-12-29
444424,2,2,18,24,39,HOME_TEAM,2023-12-30
444425,2,2,18,26,33,DRAW,2023-12-30
444433,2,2,18,32,25,HOME_TEAM,2023-12-30
444428,2,2,18,34,35,AWAY_TEAM,2023-12-30
444431,2,2,18,21,37,HOME_TEAM,2023-12-30
444429,2,2,18,29,23,HOME_TEAM,2023-12-30
444434,2,2,19,25,27,DRAW,2024-01-05
444437,2,2,19,28,34,HOME_TEAM,2024-01-06
444436,2,2,19,36,40,AWAY_TEAM,2024-01-06
444438,2,2,19,39,26,DRAW,2024-01-06
444441,2,2,19,37,22,HOME_TEAM,2024-01-06
444435,2,2,19,33,21,AWAY_TEAM,2024-01-07
444442,2,2,19,38,31,HOME_TEAM,2024-01-07
444443,2,2,19,32,30,AWAY_TEAM,2024-01-07
444440,2,2,19,35,29,AWAY_TEAM,2024-01-07
444439,2,2,19,23,24,DRAW,2024-01-07
444447,2,2,20,27,38,DRAW,2024-01-13
444453,2,2,20,31,35,HOME_TEAM,2024-01-13
444448,2,2,20,34,33,HOME_TEAM,2024-01-13
444452,2,2,20,40,28,AWAY_TEAM,2024-01-13
444450,2,2,20,30,39,HOME_TEAM,2024-01-14
444445,2,2,20,26,25,HOME_TEAM,2024-01-14
444446,2,2,20,22,32,DRAW,2024-01-14
444451,2,2,20,21,23,HOME_TEAM,2024-01-14
444444,2,2,20,24,36,HOME_TEAM,2024-01-15
444449,2,2,20,29,37,HOME_TEAM,2024-01-16
444459,2,2,21,23,34,HOME_TEAM,2024-01-20
444463,2,2,21,32,21,AWAY_TEAM,2024-01-20
444456,2,2,21,36,26,HOME_TEAM,2024-01-21
444455,2,2,21,33,40,HOME_TEAM,2024-01-21
444460,2,2,21,35,27,AWAY_TEAM,2024-01-21
444458,2,2,21,39,29,AWAY_TEAM,2024-01-21
444465,2,2,22,26,38,AWAY_TEAM,2024-01-26
444464,2,2,22,24,32,HOME_TEAM,2024-01-27
444469,2,2,22,29,33,DRAW,2024-01-27
444471,2,2,22,21,25,DRAW,2024-01-27
444467,2,2,22,27,39,HOME_TEAM,2024-01-28
444468,2,2,22,34,36,DRAW,2024-01-28
444472,2,2,22,40,37,HOME_TEAM,2024-01-28
444470,2,2,22,30,31,DRAW,2024-01-28
444466,2,2,22,22,28,AWAY_TEAM,2024-01-28
444473,2,2,22,35,23,AWAY_TEAM,2024-01-29
444479,2,2,23,39,22,HOME_TEAM,2024-02-02
444476,2,2,23,33,27,DRAW,2024-02-03
444483,2,2,23,32,40,DRAW,2024-02-03
444477,2,2,23,36,21,AWAY_TEAM,2024-02-03
444475,2,2,23,25,37,HOME_TEAM,2024-02-03
444482,2,2,23,38,35,DRAW,2024-02-04
444480,2,2,23,31,34,HOME_TEAM,2024-02-04
444474,2,2,23,24,30,HOME_TEAM,2024-02-04
444478,2,2,23,28,29,HOME_TEAM,2024-02-04
444481,2,2,23,23,26,HOME_TEAM,2024-02-05
444492,2,2,24,35,33,AWAY_TEAM,2024-02-09
444485,2,2,24,26,30,AWAY_TEAM,2024-02-10
444491,2,2,24,23,28,AWAY_TEAM,2024-02-10
444493,2,2,24,37,38,DRAW,2024-02-10
444486,2,2,24,22,36,HOME_TEAM,2024-02-11
444484,2,2,24,25,39,HOME_TEAM,2024-02-11
444490,2,2,24,40,34,DRAW,2024-02-11
444487,2,2,24,27,24,AWAY_TEAM,2024-02-11
444489,2,2,24,21,31,HOME_TEAM,2024-02-11
444488,2,2,24,29,32,AWAY_TEAM,2024-02-12
444454,2,2,21,25,22,HOME_TEAM,2024-02-14
444502,2,2,25,38,39,HOME_TEAM,2024-02-16
444498,2,2,25,28,35,HOME_TEAM,2024-02-16
444501,2,2,25,31,27,DRAW,2024-02-17
444497,2,2,25,34,29,DRAW,2024-02-17
444494,2,2,25,24,37,HOME_TEAM,2024-02-17
444499,2,2,25,30,25,AWAY_TEAM,2024-02-18
444495,2,2,25,33,22,DRAW,2024-02-18
444503,2,2,25,32,26,DRAW,2024-02-18
444496,2,2,25,36,23,AWAY_TEAM,2024-02-18
444500,2,2,25,40,21,HOME_TEAM,2024-02-18
444462,2,2,21,38,30,AWAY_TEAM,2024-02-22
444504,2,2,26,25,34,HOME_TEAM,2024-02-23
444513,2,2,26,37,33,AWAY_TEAM,2024-02-24
444512,2,2,26,35,40,AWAY_TEAM,2024-02-24
444507,2,2,26,27,32,HOME_TEAM,2024-02-24
444508,2,2,26,29,36,HOME_TEAM,2024-02-25
444505,2,2,26,26,31,DRAW,2024-02-25
444509,2,2,26,39,28,AWAY_TEAM,2024-02-25
444510,2,2,26,21,24,DRAW,2024-02-25
444511,2,2,26,23,38,HOME_TEAM,2024-02-26
444506,2,2,26,22,30,HOME_TEAM,2024-02-26
444461,2,2,21,37,31,AWAY_TEAM,2024-02-28
444457,2,2,21,28,24,HOME_TEAM,2024-02-28
444519,2,2,27,30,21,AWAY_TEAM,2024-03-01
444523,2,2,27,32,35,DRAW,2024-03-02
444520,2,2,27,40,23,AWAY_TEAM,2024-03-02
444522,2,2,27,38,22,DRAW,2024-03-02
444517,2,2,27,34,37,HOME_TEAM,2024-03-03
444515,2,2,27,33,26,AWAY_TEAM,2024-03-03
444516,2,2,27,36,39,DRAW,2024-03-03
444514,2,2,27,24,25,AWAY_TEAM,2024-03-03
444521,2,2,27,31,29,HOME_TEAM,2024-03-03
444518,2,2,27,28,27,HOME_TEAM,2024-03-04
444532,2,2,28,31,38,DRAW,2024-03-08
444525,2,2,28,26,35,HOME_TEAM,2024-03-09
444533,2,2,28,37,36,HOME_TEAM,2024-03-09
444524,2,2,28,25,28,AWAY_TEAM,2024-03-09
444527,2,2,28,27,40,AWAY_TEAM,2024-03-09
444530,2,2,28,39,34,AWAY_TEAM,2024-03-10
444531,2,2,28,21,33,HOME_TEAM,2024-03-10
444528,2,2,28,29,24,DRAW,2024-03-10
444526,2,2,28,22,23,DRAW,2024-03-10
444529,2,2,28,30,32,AWAY_TEAM,2024-03-11
444535,2,2,29,33,25,AWAY_TEAM,2024-03-15
444540,2,2,29,40,26,HOME_TEAM,2024-03-16
444543,2,2,29,32,38,AWAY_TEAM,2024-03-16
444542,2,2,29,35,39,AWAY_TEAM,2024-03-16
444536,2,2,29,36,30,AWAY_TEAM,2024-03-16
444539,2,2,29,29,27,DRAW,2024-03-17
444537,2,2,29,34,21,AWAY_TEAM,2024-03-17
444541,2,2,29,23,37,HOME_TEAM,2024-03-17
444538,2,2,29,28,31,DRAW,2024-03-17
444551,2,2,30,31,24,AWAY_TEAM,2024-03-30
444547,2,2,30,27,36,DRAW,2024-03-30
444553,2,2,30,38,40,HOME_TEAM,2024-03-30
444549,2,2,30,30,29,HOME_TEAM,2024-03-30
444546,2,2,30,22,21,AWAY_TEAM,2024-03-30
444544,2,2,30,25,35,HOME_TEAM,2024-04-01
444545,2,2,30,26,34,DRAW,2024-04-01
444552,2,2,30,37,32,DRAW,2024-04-01
444550,2,2,30,39,23,DRAW,2024-04-01
444548,2,2,30,28,33,HOME_TEAM,2024-04-01
444562,2,2,31,35,37,DRAW,2024-04-05
444559,2,2,31,21,39,HOME_TEAM,2024-04-06
444561,2,2,31,23,30,HOME_TEAM,2024-04-06
444555,2,2,31,33,38,HOME_TEAM,2024-04-06
444556,2,2,31,36,25,DRAW,2024-04-07
444560,2,2,31,40,31,AWAY_TEAM,2024-04-07
444554,2,2,31,26,24,HOME_TEAM,2024-04-07
444557,2,2,31,34,27,AWAY_TEAM,2024-04-07
444558,2,2,31,29,22,HOME_TEAM,2024-04-07
444563,2,2,31,32,28,AWAY_TEAM,2024-04-08
444568,2,2,32,30,35,HOME_TEAM,2024-04-12
444569,2,2,32,39,33,HOME_TEAM,2024-04-13
444572,2,2,32,38,29,DRAW,2024-04-13
444565,2,2,32,25,40,DRAW,2024-04-13
444570,2,2,32,31,36,DRAW,2024-04-14
444571,2,2,32,37,21,DRAW,2024-04-14
444567,2,2,32,28,26,DRAW,2024-04-14
444566,2,2,32,22,27,DRAW,2024-04-15
444564,2,2,32,24,34,DRAW,2024-04-15
444576,2,2,33,27,30,AWAY_TEAM,2024-04-19
444574,2,2,33,26,29,DRAW,2024-04-19
444575,2,2,33,33,31,HOME_TEAM,2024-04-20
444577,2,2,33,34,32,HOME_TEAM,2024-04-20
444582,2,2,33,37,39,AWAY_TEAM,2024-04-21
444583,2,2,33,38,36,DRAW,2024-04-21
444581,2,2,33,35,22,AWAY_TEAM,2024-04-21
444579,2,2,33,40,24,AWAY_TEAM,2024-04-21
444580,2,2,33,23,25,AWAY_TEAM,2024-04-22
444578,2,2,33,21,28,AWAY_TEAM,2024-04-22
444573,2,2,32,32,23,AWAY_TEAM,2024-04-25
444587,2,2,34,36,35,HOME_TEAM,2024-04-26
444592,2,2,34,39,40,DRAW,2024-04-27
444590,2,2,34,29,21,DRAW,2024-04-27
444591,2,2,34,30,34,HOME_TEAM,2024-04-27
444589,2,2,34,28,38,HOME_TEAM,2024-04-28
444585,2,2,34,25,32,DRAW,2024-04-28
444584,2,2,34,24,33,HOME_TEAM,2024-04-28
444593,2,2,34,31,23,DRAW,2024-04-28
444586,2,2,34,22,37,HOME_TEAM,2024-04-28
444588,2,2,34,27,26,HOME_TEAM,2024-04-29
444602,2,2,35,38,25,DRAW,2024-05-03
444598,2,2,35,40,30,DRAW,2024-05-04
444601,2,2,35,37,28,HOME_TEAM,2024-05-04
444594,2,2,35,26,39,DRAW,2024-05-05
444595,2,2,35,33,36,DRAW,2024-05-05
444596,2,2,35,34,22,HOME_TEAM,2024-05-05
444597,2,2,35,21,27,DRAW,2024-05-05
444599,2,2,35,23,29,DRAW,2024-05-05
444600,2,2,35,35,24,AWAY_TEAM,2024-05-06
444603,2,2,35,32,31,DRAW,2024-05-06
444606,2,2,36,36,28,AWAY_TEAM,2024-05-10
444613,2,2,36,31,25,AWAY_TEAM,2024-05-11
444612,2,2,36,21,26,HOME_TEAM,2024-05-11
444610,2,2,36,30,33,HOME_TEAM,2024-05-12
444607,2,2,36,27,37,HOME_TEAM,2024-05-12
444608,2,2,36,34,38,AWAY_TEAM,2024-05-12
444609,2,2,36,29,35,DRAW,2024-05-12
444604,2,2,36,24,23,HOME_TEAM,2024-05-12
444611,2,2,36,39,32,AWAY_TEAM,2024-05-13
444605,2,2,36,22,40,HOME_TEAM,2024-05-13
444615,2,2,37,22,31,DRAW,2024-05-17
444617,2,2,37,39,24,AWAY_TEAM,2024-05-18
444622,2,2,37,38,21,HOME_TEAM,2024-05-18
444621,2,2,37,37,26,AWAY_TEAM,2024-05-19
444618,2,2,37,40,36,AWAY_TEAM,2024-05-19
444623,2,2,37,32,33,DRAW,2024-05-19
444616,2,2,37,28,30,DRAW,2024-05-19
444619,2,2,37,23,27,HOME_TEAM,2024-05-19
444620,2,2,37,35,34,AWAY_TEAM,2024-05-20
444614,2,2,37,25,29,DRAW,2024-05-20
444625,2,2,38,26,22,AWAY_TEAM,2024-05-23
444628,2,2,38,27,25,HOME_TEAM,2024-05-24
444630,2,2,38,29,40,HOME_TEAM,2024-05-25
444632,2,2,38,21,35,DRAW,2024-05-25
444624,2,2,38,24,38,HOME_TEAM,2024-05-26
444633,2,2,38,31,39,DRAW,2024-05-26
444626,2,2,38,33,23,HOME_TEAM,2024-05-26
444627,2,2,38,36,32,AWAY_TEAM,2024-05-26
444629,2,2,38,34,28,DRAW,2024-05-26
444631,2,2,38,30,37,DRAW,2024-05-26
444534,2,2,29,24,22,AWAY_TEAM,2024-06-02
438482,3,3,1,56,48,AWAY_TEAM,2023-08-11
438479,3,3,1,60,53,AWAY_TEAM,2023-08-11
438481,3,3,1,51,58,DRAW,2023-08-12
438483,3,3,1,57,49,DRAW,2023-08-12
438474,3,3,1,41,47,AWAY_TEAM,2023-08-12
438476,3,3,1,59,43,AWAY_TEAM,2023-08-13
438480,3,3,1,52,50,AWAY_TEAM,2023-08-13
438478,3,3,1,45,44,DRAW,2023-08-13
438477,3,3,1,55,54,HOME_TEAM,2023-08-14
438475,3,3,1,42,46,HOME_TEAM,2023-08-14
438491,3,3,2,49,52,AWAY_TEAM,2023-08-18
438490,3,3,2,53,57,HOME_TEAM,2023-08-18
438492,3,3,2,51,59,DRAW,2023-08-19
438493,3,3,2,56,47,AWAY_TEAM,2023-08-19
438485,3,3,2,43,41,AWAY_TEAM,2023-08-19
438488,3,3,2,58,45,HOME_TEAM,2023-08-20
438487,3,3,2,44,55,HOME_TEAM,2023-08-20
438484,3,3,2,50,42,DRAW,2023-08-20
438486,3,3,2,54,60,HOME_TEAM,2023-08-21
438489,3,3,2,46,48,AWAY_TEAM,2023-08-21
438503,3,3,3,57,51,DRAW,2023-08-25
438495,3,3,3,59,47,AWAY_TEAM,2023-08-25
438496,3,3,3,55,56,DRAW,2023-08-26
438498,3,3,3,46,49,HOME_TEAM,2023-08-26
438499,3,3,3,60,58,AWAY_TEAM,2023-08-26
438501,3,3,3,52,44,AWAY_TEAM,2023-08-27
438500,3,3,3,53,43,AWAY_TEAM,2023-08-27
438494,3,3,3,41,50,HOME_TEAM,2023-08-27
438497,3,3,3,45,54,HOME_TEAM,2023-08-28
438502,3,3,3,48,42,AWAY_TEAM,2023-08-28
438508,3,3,4,55,52,HOME_TEAM,2023-09-01
438513,3,3,4,56,59,AWAY_TEAM,2023-09-01
438512,3,3,4,51,46,HOME_TEAM,2023-09-02
438511,3,3,4,47,45,HOME_TEAM,2023-09-02
438507,3,3,4,54,53,HOME_TEAM,2023-09-02
438505,3,3,4,50,48,HOME_TEAM,2023-09-02
438509,3,3,4,58,57,HOME_TEAM,2023-09-03
438510,3,3,4,49,41,DRAW,2023-09-03
438506,3,3,4,43,44,AWAY_TEAM,2023-09-03
438522,3,3,5,48,54,HOME_TEAM,2023-09-15
438514,3,3,5,41,55,HOME_TEAM,2023-09-16
438520,3,3,5,53,42,HOME_TEAM,2023-09-16
438515,3,3,5,59,49,AWAY_TEAM,2023-09-16
438516,3,3,5,44,50,HOME_TEAM,2023-09-16
438517,3,3,5,45,43,HOME_TEAM,2023-09-17
438521,3,3,5,52,56,HOME_TEAM,2023-09-17
438519,3,3,5,60,57,HOME_TEAM,2023-09-17
438523,3,3,5,47,51,HOME_TEAM,2023-09-17
438518,3,3,5,46,58,AWAY_TEAM,2023-09-18
438527,3,3,6,54,41,AWAY_TEAM,2023-09-22
438529,3,3,6,58,49,HOME_TEAM,2023-09-23
438526,3,3,6,43,60,DRAW,2023-09-23
438528,3,3,6,44,59,HOME_TEAM,2023-09-23
438532,3,3,6,56,53,DRAW,2023-09-23
438531,3,3,6,51,45,HOME_TEAM,2023-09-24
438530,3,3,6,48,52,DRAW,2023-09-24
438533,3,3,6,57,46,HOME_TEAM,2023-09-24
438525,3,3,6,50,55,DRAW,2023-09-24
438524,3,3,6,42,47,HOME_TEAM,2023-09-24
438539,3,3,7,60,56,HOME_TEAM,2023-09-26
438542,3,3,7,49,44,DRAW,2023-09-26
438534,3,3,7,41,45,DRAW,2023-09-27
438541,3,3,7,52,58,AWAY_TEAM,2023-09-27
438543,3,3,7,47,57,HOME_TEAM,2023-09-27
438537,3,3,7,55,48,DRAW,2023-09-27
438540,3,3,7,53,51,AWAY_TEAM,2023-09-27
438536,3,3,7,59,54,DRAW,2023-09-28
438538,3,3,7,46,50,DRAW,2023-09-28
438535,3,3,7,43,42,AWAY_TEAM,2023-09-28
438547,3,3,8,44,60,HOME_TEAM,2023-09-29
438548,3,3,8,45,52,DRAW,2023-09-30
438550,3,3,8,48,49,DRAW,2023-09-30
438549,3,3,8,58,47,AWAY_TEAM,2023-09-30
438551,3,3,8,51,41,HOME_TEAM,2023-09-30
438552,3,3,8,56,46,DRAW,2023-10-01
438546,3,3,8,54,43,AWAY_TEAM,2023-10-01
438544,3,3,8,42,55,HOME_TEAM,2023-10-01
438545,3,3,8,50,53,HOME_TEAM,2023-10-01
438553,3,3,8,57,59,HOME_TEAM,2023-10-02
438554,3,3,9,41,56,HOME_TEAM,2023-10-06
438558,3,3,9,55,58,AWAY_TEAM,2023-10-07
438563,3,3,9,47,43,HOME_TEAM,2023-10-07
438562,3,3,9,49,53,DRAW,2023-10-07
438560,3,3,9,60,48,DRAW,2023-10-07
438561,3,3,9,52,57,AWAY_TEAM,2023-10-08
438555,3,3,9,42,51,HOME_TEAM,2023-10-08
438556,3,3,9,59,45,DRAW,2023-10-08
438557,3,3,9,54,50,DRAW,2023-10-08
438559,3,3,9,46,44,DRAW,2023-10-08
438564,3,3,10,43,46,HOME_TEAM,2023-10-20
438572,3,3,10,51,49,HOME_TEAM,2023-10-21
438567,3,3,10,45,50,DRAW,2023-10-21
438569,3,3,10,60,47,DRAW,2023-10-21
438565,3,3,10,59,42,AWAY_TEAM,2023-10-21
438573,3,3,10,57,48,AWAY_TEAM,2023-10-22
438568,3,3,10,58,56,HOME_TEAM,2023-10-22
438571,3,3,10,52,54,DRAW,2023-10-22
438566,3,3,10,44,41,HOME_TEAM,2023-10-22
438570,3,3,10,53,55,HOME_TEAM,2023-10-23
438579,3,3,11,58,59,HOME_TEAM,2023-10-27
438583,3,3,11,56,57,AWAY_TEAM,2023-10-28
438577,3,3,11,44,47,AWAY_TEAM,2023-10-28
438582,3,3,11,49,45,DRAW,2023-10-28
438578,3,3,11,55,60,DRAW,2023-10-28
438576,3,3,11,50,43,HOME_TEAM,2023-10-29
438581,3,3,11,48,51,DRAW,2023-10-29
438574,3,3,11,41,53,DRAW,2023-10-29
438575,3,3,11,42,54,HOME_TEAM,2023-10-29
438580,3,3,11,46,52,AWAY_TEAM,2023-10-30
438593,3,3,12,57,42,HOME_TEAM,2023-11-03
438585,3,3,12,43,58,AWAY_TEAM,2023-11-04
438584,3,3,12,50,49,HOME_TEAM,2023-11-04
438586,3,3,12,59,60,DRAW,2023-11-04
438592,3,3,12,51,44,AWAY_TEAM,2023-11-04
438587,3,3,12,54,56,HOME_TEAM,2023-11-05
438589,3,3,12,53,46,HOME_TEAM,2023-11-05
438590,3,3,12,52,41,AWAY_TEAM,2023-11-05
438591,3,3,12,47,48,DRAW,2023-11-05
438588,3,3,12,45,55,HOME_TEAM,2023-11-06
